AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,REG_CITY_NOT_LIVE_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGINEXPLUATATION_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_16,NAME_CONTRACT_TYPE_Cash loans,CODE_GENDER_F,FLAG_OWN_CAR_N,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,OCCUPATION_TYPE_Core staff,OCCUPATION_TYPE_Drivers,ORGANIZATION_TYPE_Bank,ORGANIZATION_TYPE_Construction,ORGANIZATION_TYPE_Military,ORGANIZATION_TYPE_Self-employed,WALLSMATERIAL_MODE_Panel,bureau_CREDIT_TYPE_Mortgage_mean,bureau_CREDIT_TYPE_Microloan_mean,bureau_CREDIT_TYPE_Car loan_mean,bureau_CREDIT_ACTIVE_Active_mean,bureau_CREDIT_ACTIVE_Active_sum,bureau_DAYS_ENDDATE_FACT_max,bureau_DAYS_CREDIT_max,bureau_DAYS_CREDIT_ENDDATE_sum,bureau_DAYS_CREDIT_ENDDATE_max,bureau_AMT_CREDIT_SUM_mean,bureau_AMT_CREDIT_SUM_sum,bureau_AMT_CREDIT_MAX_OVERDUE_mean,client_bureau_balance_STATUS_1_mean_min,client_cash_AMT_RECIVABLE_min_min,client_cash_AMT_DRAWINGS_ATM_CURRENT_count_min,client_cash_AMT_INST_MIN_REGULARITY_mean_min,client_cash_AMT_INST_MIN_REGULARITY_max_min,client_cash_AMT_PAYMENT_TOTAL_CURRENT_max_min,client_installments_DAYS_ENTRY_PAYMENT_min_min,client_installments_DAYS_ENTRY_PAYMENT_min_mean,client_installments_NUM_INSTALMENT_VERSION_mean_mean,client_installments_NUM_INSTALMENT_VERSION_mean_max,client_installments_NUM_INSTALMENT_VERSION_max_mean,client_installments_NUM_INSTALMENT_NUMBER_mean_mean,client_installments_AMT_PAYMENT_min_min,client_installments_AMT_INSTALMENT_min_min,client_installments_AMT_PAYMENT_min_mean,client_installments_AMT_PAYMENT_min_max,client_installments_AMT_PAYMENT_mean_mean,client_installments_AMT_PAYMENT_max_mean,client_installments_AMT_PAYMENT_sum_mean,client_installments_AMT_PAYMENT_min_sum,client_installments_AMT_PAYMENT_mean_sum,client_installments_AMT_PAYMENT_max_sum,client_installments_CNT_INSTALMENT_FUTURE_min_max,client_installments_CNT_INSTALMENT_FUTURE_mean_mean,client_installments_CNT_INSTALMENT_FUTURE_sum_min,client_installments_DAYS_LAST_DUE_mean_max,client_installments_DAYS_LAST_DUE_1ST_VERSION_mean_max,client_installments_DAYS_LAST_DUE_1ST_VERSION_sum_max,client_installments_CHANNEL_TYPE_Channel of corporate sales_sum_mean,client_installments_CODE_REJECT_REASON_HC_sum_mean,client_installments_PRODUCT_COMBINATION_Cash Street: low_sum_mean,client_installments_NAME_YIELD_GROUP_low_action_sum_mean,client_installments_PRODUCT_COMBINATION_Cash Street: high_sum_mean,client_installments_NAME_PRODUCT_TYPE_walk-in_sum_mean,client_installments_PRODUCT_COMBINATION_Cash X-Sell: high_sum_mean,client_installments_NAME_CONTRACT_STATUS_Refused_sum_mean,client_installments_NAME_GOODS_CATEGORY_Furniture_sum_mean,client_installments_PRODUCT_COMBINATION_POS industry with interest_sum_mean,client_installments_PRODUCT_COMBINATION_Cash X-Sell: low_sum_mean,client_installments_NAME_CLIENT_TYPE_New_sum_mean,client_installments_NAME_YIELD_GROUP_low_normal_sum_mean,client_installments_RATE_DOWN_PAYMENT_mean_mean,client_installments_RATE_DOWN_PAYMENT_sum_max,client_installments_RATE_DOWN_PAYMENT_sum_sum,client_installments_NAME_YIELD_GROUP_high_sum_mean,client_installments_NAME_SELLER_INDUSTRY_Connectivity_sum_mean,client_installments_DAYS_TERMINATION_count_mean,client_installments_CNT_PAYMENT_mean_mean,client_installments_CNT_PAYMENT_sum_max,client_installments_HOUR_APPR_PROCESS_START_mean_mean,client_installments_HOUR_APPR_PROCESS_START_mean_max,client_installments_AMT_DOWN_PAYMENT_sum_sum,SK_ID_CURR,TARGET
67500.0,229500.0,13171.5,0.01885,-18871,-2629.0,-5114.0,-2421,,False,0.7300561,0.44730064,,0.9781,0.1667,0.2083,-1876.0,True,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,-1854.0,-1854.0,1.0,1.0,1.0,6.5,8616.15,8616.15,8616.15,8616.15,8708.468,8716.86,104501.62,103393.805,104501.61,104602.33,0.0,6.0,78.0,-1515.0,-1515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.16585983,0.16585983,0.16585983,0.5,0.0,0.5,12.0,12.0,12.0,12.0,13500.0,152560,False
238500.0,1354500.0,39735.0,0.026392,-11042,-3455.0,-5151.0,-3659,3.0,False,,0.68912023,0.5406544,0.9851,0.1667,,-1811.0,True,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.2222222222222222,4.0,-189.0,-38.0,-7680.0,2337.0,165556.69,2814463.5,0.0,,,,,,,-2922.0,-1662.9149,1.0780143,2.0,1.4255319,5.921985815602838,1948.14,1948.14,9625.32,35077.5,10181.675,12549.909,101774.75,1347544.9,1425434.5,1756987.2,1.0,6.2484474,0.0,-36.0,1399.0,1399.0,0.0,0.05,0.0,0.05,0.05,0.05,0.05,0.1,0.0,0.15,0.0,0.0,0.3,0.076798566,0.20394382,1.3055756,0.3,0.05,0.8,12.947369,48.0,14.75,20.0,95724.0,203304,False
,450000.0,24543.0,0.072508,-19241,-1984.0,-9134.0,-2785,14.0,False,0.7633639,0.73380363,,,,,-688.0,False,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,-662.0,-552.9375,1.0,1.0,1.0,9.625,35487.54,35487.54,36069.01,36333.316,36069.01,36069.01,660439.94,1154208.4,1154208.4,1154208.4,14.0,14.941176,209.0,,394.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.10099048,0.10099048,0.10099048,0.0,0.0,0.0,28.0,36.0,13.333333333333336,17.0,0.0,250749,
40500.0,135000.0,6750.0,0.015221,-17772,-2569.0,-8782.0,-1259,41.0,False,,0.42632896,0.5370699999999999,0.9866,0.1667,,-1584.0,False,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,2.0,-278.0,-188.0,-162.0,116.0,81116.7,243350.1,0.0,,,,,,,-1566.0,-1284.7778,1.0555556,1.5,1.1111112,7.37037037037037,48.105,3005.91,4559.895,36000.0,6822.2563,7694.4697,57082.88,123117.164,184200.92,207750.69,3.0,8.0,18.0,-477.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.03364489,0.10093466,0.10093466,0.3333333333333333,0.3333333333333333,0.6666666666666666,11.333333,18.0,10.333333333333334,12.0,7695.0,142821,False
78750.0,675000.0,20538.0,0.018634,-22443,,-4276.0,-4288,,False,0.76233083,0.60761917,0.34415500000000004,,,,-1477.0,True,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,3.0,-183.0,-53.0,-5503.0,1043.0,143053.5,858321.0,0.0,,,,,,,-2282.0,-1689.6923,1.0769231,1.5,1.3846154,5.333333333333333,1700.28,1700.28,5239.951,11928.42,7356.9659999999985,14780.276000000002,48546.133,204358.1,286921.66,576430.75,1.0,6.139535,23.0,-48.0,252.0,252.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.25,0.125,0.125,0.08362495,0.108912885,0.41812474,0.5,0.25,0.625,15.428572,36.0,12.5,17.0,25506.0,183192,True
135000.0,481176.0,24696.0,0.020713,-13759,-1637.0,-4885.0,-5687,,False,,0.2719882,0.3360615,,,,0.0,True,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.6666666666666666,4.0,-603.0,-18.0,-289.0,902.0,186918.75,1121512.5,0.0,0.0,,,,,,-2016.0,-1004.2,1.0,1.0,1.0,8.8,6188.355,6188.355,9574.026,15715.8,9574.758,9580.554,140197.66,382961.06,382990.3,383222.16,15.0,15.714285999999998,21.0,-125.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,18.0,36.0,13.0,14.0,0.0,187720,
238500.0,270000.0,19777.5,0.00702,-12148,-2540.0,-4148.0,-4148,14.0,False,0.1679702,0.49906158,0.63303167,,,,-1695.0,True,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6,3.0,-303.0,-278.0,-390.0,-390.0,414000.0,2070000.0,,0.0,,,,,,-2744.0,-2183.524,1.0,1.0,1.0,5.7142857142857135,48.915,3797.145,1833.7865,3797.145,6954.304,7466.415,74683.88,38509.516,146040.39,156794.72,0.0,4.782609,55.0,-1394.0,-1394.0,-1394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.12458837,0.14770672,0.24917674,0.0,0.5,1.0,10.0,10.0,14.0,14.0,16434.0,125518,False
180000.0,808650.0,26086.5,0.04622,-15339,-5056.0,-14818.0,-4475,2.0,True,,0.7274645000000001,0.7252764,,,,-1477.0,True,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,-703.0,-504.0,-803.0,592.0,578504.25,1157008.5,,,0.0,0.0,0.0,0.0,0.0,-1457.0,-993.55,1.1,1.3333334,1.5,4.45,18100.71,18100.71,19854.049,25698.51,19876.2,19878.66,98357.086,258102.64,258390.6,258422.58,0.0,13.869565,33.0,-294.0,576.0,576.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.15494305,0.31230134,0.77471524,0.42857142857142855,0.0,0.42857142857142855,13.428572,36.0,14.142857142857142,16.0,49635.0,147706,True
337500.0,1762110.0,48586.5,0.008068,-12162,-3726.0,-401.0,-4508,,True,0.41251075,0.7302131,0.19070596,,,,-1517.0,True,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-934.0,-1240.0,-7077.0,-874.0,52331.625,209326.5,0.0,,,,,,,-2331.0,-1289.5161,1.0967742,1.2,2.0,6.161290322580648,394.335,11354.85,6278.2144,11354.85,27863.428,36177.742,339328.0,194624.64,863766.25,1121510.0,0.0,14.8125,15.0,-376.0,314.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.10262075,0.10426402,0.2052415,0.4,0.2,0.6,16.8,36.0,11.0,15.0,20515.5,409662,False
225000.0,783927.0,40153.5,0.008068,-19066,-4897.0,-2493.0,-2562,,False,0.22150098,0.5741666999999999,0.6006575,,,,-281.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,1.0,-256.0,-256.0,1821.0,1570.0,315000.0,315000.0,,0.0,,,,,,-602.0,-415.69232,2.0,2.7857144,2.5384614,5.769230769230767,77.13,10762.245,5379.3696,11565.315,9201.208,11132.893,105076.66,139863.61,239231.4,289455.22,40.0,27.886364,222.0,-262.0,1161.0,1161.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,36.0,48.0,7.7142857142857135,10.0,0.0,229201,
270000.0,294322.5,17023.5,0.003069,-20605,,-2697.0,-4086,,True,,0.12023288,0.22258076,,,,-1537.0,True,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-412.0,-748.0,-1583.0,-412.0,136856.25,273712.5,,,0.0,5.0,4185.906,7079.58,7200.0,-1508.0,-666.68353,1.1177216,2.3,1.6582278,4.746835443037977,22.5,57.555,21207.271,45817.156,22616.807,27035.361,163686.67,1675374.4,1786727.6,2135793.5,41.0,14.493332999999998,18.0,-53.0,1177.0,1177.0,0.0,0.13333333333333333,0.0,0.06666666666666668,0.0,0.0,0.06666666666666668,0.13333333333333333,0.0,0.2,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.059737846,0.105172694,0.29868925,0.13333333333333333,0.06666666666666668,0.5333333333333333,14.0,48.0,15.933333333333335,18.0,38394.0,436586,False
202500.0,797868.0,31045.5,0.010032,-17329,-7619.0,-3143.0,-870,,False,,0.62473035,0.5971924,,,,-1010.0,True,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,1.0,-1093.0,-861.0,-1092.0,-1092.0,150700.5,301401.0,,,,,,,,-994.0,-763.2069,1.0344827,1.1666666,1.2068965,10.24137931034483,15422.805,15422.805,20067.28,21278.88,20067.28,20067.28,404110.75,581951.06,581951.06,581951.06,26.0,29.889984,57.0,-829.0,737.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.09631904,0.09631904,0.09631904,0.0,0.0,0.2,30.0,48.0,8.2,11.0,13905.0,103728,False
112500.0,180000.0,9000.0,0.007273999999999998,-9164,-844.0,-9164.0,-391,2.0,False,,0.61438614,,0.9841,0.0417,0.0833,-288.0,False,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,-278.0,-278.0,1.0,1.0,1.0,5.0,6761.745,6761.745,6761.745,6761.745,6761.745,6761.745,60855.707,60855.707,60855.707,60855.707,37.0,32.4375,72.0,,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,10.0,10.0,0.0,434844,False
90000.0,890379.0,32112.0,0.009549,-14204,-665.0,-1058.0,-6071,,False,0.5695577,0.5547889,0.75440615,0.9717,0.0417,,-965.0,True,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1006.0,-1193.0,-1010.0,-1010.0,225000.0,225000.0,,0.0,,,,,,-936.0,-848.2759,1.0689656,1.0769231,2.0,7.827586206896553,4945.68,4945.68,6566.102,7882.695,6566.102,6566.102,91840.445,190416.95,190416.95,190416.95,0.0,15.677419,222.0,-297.0,-57.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,24.0,24.0,17.333333333333332,18.0,0.0,125566,False
